#    L    TT             EE             BB             TE          
  1412   0.843842E+03   0.121887E+02   0.390215E-06  -0.450634E+02
  1413   0.843666E+03   0.120591E+02   0.389319E-06  -0.443445E+02
  1414   0.843555E+03   0.119325E+02   0.388426E-06  -0.436189E+02
  1415   0.843361E+03   0.118090E+02   0.387535E-06  -0.428882E+02
  1416   0.843157E+03   0.116892E+02   0.386647E-06  -0.421522E+02
  1417   0.842797E+03   0.115717E+02   0.385761E-06  -0.414118E+02
  1418   0.842428E+03   0.114579E+02   0.384879E-06  -0.406648E+02
  1419   0.841977E+03   0.113477E+02   0.384000E-06  -0.399143E+02
  1420   0.841518E+03   0.112412E+02   0.383124E-06  -0.391593E+02
  1421   0.840978E+03   0.111377E+02   0.382251E-06  -0.384001E+02
  1422   0.840431E+03   0.110377E+02   0.381381E-06  -0.376374E+02
  1423   0.839730E+03   0.109413E+02   0.380515E-06  -0.368712E+02
  1424   0.839096E+03   0.108485E+02   0.379652E-06  -0.361015E+02
  1425   0.838308E+03   0.107593E+02   0.378792E-06  -0.353292E+02
  1426   0.837441E+03   0.106736E+02   0.377937E-06  -0.345542E+02
  1427   0.836643E+03   0.105914E+02   0.377085E-06  -0.337766E+02
  1428   0.835692E+03   0.105119E+02   0.376237E-06  -0.329978E+02
  1429   0.834662E+03   0.104374E+02   0.375393E-06  -0.322158E+02
  1430   0.833628E+03   0.103656E+02   0.374552E-06  -0.314342E+02
  1431   0.832517E+03   0.102972E+02   0.373716E-06  -0.306500E+02
  1432   0.831328E+03   0.102329E+02   0.372885E-06  -0.298657E+02
  1433   0.830211E+03   0.101720E+02   0.372057E-06  -0.290804E+02
  1434   0.828943E+03   0.101152E+02   0.371234E-06  -0.282948E+02
  1435   0.827598E+03   0.100610E+02   0.370415E-06  -0.275099E+02
  1436   0.826252E+03   0.100109E+02   0.369601E-06  -0.267264E+02
  1437   0.824756E+03   0.996477E+01   0.368792E-06  -0.259420E+02
  1438   0.823259E+03   0.992118E+01   0.367987E-06  -0.251605E+02
  1439   0.821687E+03   0.988231E+01   0.367187E-06  -0.243782E+02
  1440   0.820115E+03   0.984666E+01   0.366392E-06  -0.235989E+02
  1441   0.818468E+03   0.981422E+01   0.365602E-06  -0.228225E+02
  1442   0.816748E+03   0.978569E+01   0.364817E-06  -0.220478E+02
  1443   0.814955E+03   0.976180E+01   0.364037E-06  -0.212746E+02
  1444   0.813163E+03   0.974030E+01   0.363263E-06  -0.205052E+02
  1445   0.811224E+03   0.972339E+01   0.362494E-06  -0.197396E+02
  1446   0.809361E+03   0.970884E+01   0.361731E-06  -0.189765E+02
  1447   0.807277E+03   0.969883E+01   0.360973E-06  -0.182158E+02
  1448   0.805271E+03   0.969261E+01   0.360220E-06  -0.174621E+02
  1449   0.803193E+03   0.968867E+01   0.359474E-06  -0.167115E+02
  1450   0.801045E+03   0.968922E+01   0.358733E-06  -0.159657E+02
  1451   0.798900E+03   0.969349E+01   0.357998E-06  -0.152262E+02
  1452   0.796611E+03   0.970071E+01   0.357269E-06  -0.144929E+02
  1453   0.794326E+03   0.971162E+01   0.356546E-06  -0.137634E+02
  1454   0.792045E+03   0.972618E+01   0.355828E-06  -0.130394E+02
  1455   0.789696E+03   0.974365E+01   0.355116E-06  -0.123221E+02
  1456   0.787277E+03   0.976547E+01   0.354408E-06  -0.116123E+02
  1457   0.784714E+03   0.978941E+01   0.353706E-06  -0.109077E+02
  1458   0.782232E+03   0.981767E+01   0.353009E-06  -0.102096E+02
  1459   0.779681E+03   0.984875E+01   0.352317E-06  -0.951741E+01
  1460   0.777061E+03   0.988411E+01   0.351630E-06  -0.883316E+01
  1461   0.774448E+03   0.992076E+01   0.350947E-06  -0.815684E+01
  1462   0.771768E+03   0.996165E+01   0.350269E-06  -0.748763E+01
  1463   0.768945E+03   0.100060E+02   0.349595E-06  -0.682549E+01
  1464   0.766204E+03   0.100531E+02   0.348925E-06  -0.617109E+01
  1465   0.763322E+03   0.101036E+02   0.348260E-06  -0.552512E+01
  1466   0.760521E+03   0.101576E+02   0.347598E-06  -0.488679E+01
  1467   0.757580E+03   0.102142E+02   0.346940E-06  -0.425752E+01
  1468   0.754646E+03   0.102741E+02   0.346286E-06  -0.363651E+01
  1469   0.751721E+03   0.103367E+02   0.345636E-06  -0.302444E+01
  1470   0.748582E+03   0.104019E+02   0.344989E-06  -0.242052E+01
  1471   0.745600E+03   0.104712E+02   0.344345E-06  -0.182692E+01
  1472   0.742552E+03   0.105429E+02   0.343705E-06  -0.124209E+01
  1473   0.739440E+03   0.106173E+02   0.343067E-06  -0.667462E+00
  1474   0.736189E+03   0.106941E+02   0.342433E-06  -0.101492E+00
  1475   0.733022E+03   0.107735E+02   0.341801E-06   0.454391E+00
  1476   0.729790E+03   0.108560E+02   0.341172E-06   0.999503E+00
  1477   0.726569E+03   0.109410E+02   0.340545E-06   0.153539E+01
  1478   0.723284E+03   0.110284E+02   0.339921E-06   0.206061E+01
  1479   0.720010E+03   0.111190E+02   0.339299E-06   0.257501E+01
  1480   0.716673E+03   0.112120E+02   0.338680E-06   0.307910E+01
  1481   0.713280E+03   0.113066E+02   0.338062E-06   0.357247E+01
  1482   0.709906E+03   0.114043E+02   0.337446E-06   0.405498E+01
  1483   0.706484E+03   0.115044E+02   0.336832E-06   0.452637E+01
  1484   0.703067E+03   0.116060E+02   0.336220E-06   0.498663E+01
  1485   0.699603E+03   0.117099E+02   0.335609E-06   0.543552E+01
  1486   0.696114E+03   0.118168E+02   0.334999E-06   0.587317E+01
  1487   0.692601E+03   0.119244E+02   0.334391E-06   0.629920E+01
  1488   0.689086E+03   0.120351E+02   0.333784E-06   0.671366E+01
  1489   0.685525E+03   0.121479E+02   0.333177E-06   0.711624E+01
  1490   0.681955E+03   0.122615E+02   0.332572E-06   0.750702E+01
  1491   0.678369E+03   0.123772E+02   0.331967E-06   0.788573E+01
  1492   0.674775E+03   0.124951E+02   0.331363E-06   0.825242E+01
  1493   0.671158E+03   0.126136E+02   0.330759E-06   0.860687E+01
  1494   0.667526E+03   0.127343E+02   0.330156E-06   0.894905E+01
  1495   0.663886E+03   0.128570E+02   0.329552E-06   0.927886E+01
  1496   0.660232E+03   0.129810E+02   0.328949E-06   0.959631E+01
  1497   0.656563E+03   0.131056E+02   0.328346E-06   0.990122E+01
  1498   0.652895E+03   0.132323E+02   0.327743E-06   0.101935E+02
  1499   0.649213E+03   0.133594E+02   0.327139E-06   0.104732E+02
  1500   0.645524E+03   0.134886E+02   0.326535E-06   0.107402E+02
  1501   0.641830E+03   0.136182E+02   0.325930E-06   0.109946E+02
  1502   0.638129E+03   0.137491E+02   0.325324E-06   0.112359E+02
  1503   0.634430E+03   0.138812E+02   0.324718E-06   0.114644E+02
  1504   0.630725E+03   0.140137E+02   0.324112E-06   0.116803E+02
  1505   0.627013E+03   0.141475E+02   0.323505E-06   0.118832E+02
  1506   0.623302E+03   0.142818E+02   0.322897E-06   0.120734E+02
  1507   0.619592E+03   0.144173E+02   0.322289E-06   0.122507E+02
  1508   0.615884E+03   0.145532E+02   0.321680E-06   0.124150E+02
  1509   0.612168E+03   0.146889E+02   0.321071E-06   0.125665E+02
  1510   0.608468E+03   0.148266E+02   0.320461E-06   0.127050E+02
  1511   0.604754E+03   0.149640E+02   0.319851E-06   0.128312E+02
  1512   0.601048E+03   0.151019E+02   0.319241E-06   0.129430E+02
  1513   0.597342E+03   0.152402E+02   0.318629E-06   0.130435E+02
  1514   0.593652E+03   0.153798E+02   0.318018E-06   0.131306E+02
  1515   0.589984E+03   0.155191E+02   0.317406E-06   0.132058E+02
  1516   0.586302E+03   0.156581E+02   0.316794E-06   0.132669E+02
  1517   0.582635E+03   0.157976E+02   0.316181E-06   0.133163E+02
  1518   0.578975E+03   0.159376E+02   0.315568E-06   0.133541E+02
  1519   0.575323E+03   0.160766E+02   0.314954E-06   0.133774E+02
  1520   0.571693E+03   0.162160E+02   0.314340E-06   0.133891E+02
  1521   0.568063E+03   0.163560E+02   0.313726E-06   0.133888E+02
  1522   0.564440E+03   0.164949E+02   0.313112E-06   0.133756E+02
  1523   0.560839E+03   0.166335E+02   0.312497E-06   0.133505E+02
  1524   0.557245E+03   0.167726E+02   0.311882E-06   0.133127E+02
  1525   0.553666E+03   0.169115E+02   0.311266E-06   0.132631E+02
  1526   0.550109E+03   0.170493E+02   0.310650E-06   0.132019E+02
  1527   0.546565E+03   0.171861E+02   0.310034E-06   0.131275E+02
  1528   0.543036E+03   0.173234E+02   0.309418E-06   0.130422E+02
  1529   0.539529E+03   0.174597E+02   0.308801E-06   0.129455E+02
  1530   0.536043E+03   0.175949E+02   0.308184E-06   0.128367E+02
  1531   0.532571E+03   0.177299E+02   0.307567E-06   0.127158E+02
  1532   0.529128E+03   0.178646E+02   0.306950E-06   0.125845E+02
  1533   0.525699E+03   0.179975E+02   0.306332E-06   0.124427E+02
  1534   0.522298E+03   0.181302E+02   0.305715E-06   0.122877E+02
  1535   0.518918E+03   0.182618E+02   0.305097E-06   0.121231E+02
  1536   0.515560E+03   0.183917E+02   0.304479E-06   0.119470E+02
  1537   0.512237E+03   0.185213E+02   0.303860E-06   0.117600E+02
  1538   0.508943E+03   0.186499E+02   0.303242E-06   0.115630E+02
  1539   0.505639E+03   0.187760E+02   0.302623E-06   0.113554E+02
  1540   0.502386E+03   0.189011E+02   0.302005E-06   0.111380E+02
  1541   0.499162E+03   0.190258E+02   0.301386E-06   0.109093E+02
  1542   0.495965E+03   0.191489E+02   0.300767E-06   0.106718E+02
  1543   0.492788E+03   0.192694E+02   0.300148E-06   0.104232E+02
  1544   0.489647E+03   0.193896E+02   0.299529E-06   0.101658E+02
  1545   0.486542E+03   0.195073E+02   0.298910E-06   0.989903E+01
  1546   0.483456E+03   0.196233E+02   0.298291E-06   0.962220E+01
  1547   0.480405E+03   0.197382E+02   0.297672E-06   0.933687E+01
  1548   0.477397E+03   0.198514E+02   0.297053E-06   0.904239E+01
  1549   0.474417E+03   0.199621E+02   0.296434E-06   0.873958E+01
  1550   0.471478E+03   0.200710E+02   0.295815E-06   0.842778E+01
  1551   0.468560E+03   0.201781E+02   0.295195E-06   0.810706E+01
  1552   0.465691E+03   0.202827E+02   0.294576E-06   0.777895E+01
  1553   0.462848E+03   0.203864E+02   0.293957E-06   0.744348E+01
  1554   0.460047E+03   0.204883E+02   0.293339E-06   0.709921E+01
  1555   0.457273E+03   0.205870E+02   0.292720E-06   0.674763E+01
  1556   0.454547E+03   0.206834E+02   0.292102E-06   0.638805E+01
  1557   0.451853E+03   0.207780E+02   0.291484E-06   0.602124E+01
  1558   0.449201E+03   0.208711E+02   0.290867E-06   0.564797E+01
  1559   0.446596E+03   0.209602E+02   0.290250E-06   0.526678E+01
  1560   0.444023E+03   0.210485E+02   0.289634E-06   0.487846E+01
  1561   0.441468E+03   0.211338E+02   0.289018E-06   0.448378E+01
  1562   0.438952E+03   0.212174E+02   0.288403E-06   0.408202E+01
  1563   0.436482E+03   0.212980E+02   0.287789E-06   0.367471E+01
  1564   0.434059E+03   0.213771E+02   0.287176E-06   0.326112E+01
  1565   0.431682E+03   0.214525E+02   0.286564E-06   0.284130E+01
  1566   0.429336E+03   0.215263E+02   0.285952E-06   0.241676E+01
  1567   0.427020E+03   0.215957E+02   0.285342E-06   0.198531E+01
  1568   0.424750E+03   0.216651E+02   0.284733E-06   0.154905E+01
  1569   0.422532E+03   0.217308E+02   0.284124E-06   0.110757E+01
  1570   0.420352E+03   0.217951E+02   0.283517E-06   0.661270E+00
  1571   0.418216E+03   0.218580E+02   0.282912E-06   0.210784E+00
  1572   0.416109E+03   0.219158E+02   0.282307E-06  -0.245049E+00
  1573   0.414046E+03   0.219722E+02   0.281704E-06  -0.705010E+00
  1574   0.412042E+03   0.220250E+02   0.281103E-06  -0.116914E+01
  1575   0.410067E+03   0.220765E+02   0.280503E-06  -0.163711E+01
  1576   0.408135E+03   0.221229E+02   0.279905E-06  -0.210882E+01
  1577   0.406246E+03   0.221681E+02   0.279308E-06  -0.258400E+01
  1578   0.404399E+03   0.222105E+02   0.278713E-06  -0.306234E+01
  1579   0.402603E+03   0.222493E+02   0.278120E-06  -0.354373E+01
  1580   0.400833E+03   0.222870E+02   0.277528E-06  -0.402791E+01
  1581   0.399106E+03   0.223211E+02   0.276939E-06  -0.451462E+01
  1582   0.397435E+03   0.223526E+02   0.276351E-06  -0.500369E+01
  1583   0.395791E+03   0.223799E+02   0.275766E-06  -0.549487E+01
  1584   0.394203E+03   0.224060E+02   0.275182E-06  -0.598804E+01
  1585   0.392641E+03   0.224295E+02   0.274601E-06  -0.648280E+01
  1586   0.391135E+03   0.224488E+02   0.274022E-06  -0.697895E+01
  1587   0.389668E+03   0.224663E+02   0.273445E-06  -0.747648E+01
  1588   0.388250E+03   0.224804E+02   0.272871E-06  -0.797501E+01
  1589   0.386864E+03   0.224920E+02   0.272299E-06  -0.847425E+01
  1590   0.385518E+03   0.225003E+02   0.271729E-06  -0.897401E+01
  1591   0.384225E+03   0.225060E+02   0.271162E-06  -0.947403E+01
  1592   0.382965E+03   0.225092E+02   0.270597E-06  -0.997402E+01
  1593   0.381751E+03   0.225092E+02   0.270036E-06  -0.104740E+02
  1594   0.380568E+03   0.225067E+02   0.269477E-06  -0.109735E+02
  1595   0.379439E+03   0.225017E+02   0.268920E-06  -0.114722E+02
  1596   0.378354E+03   0.224928E+02   0.268367E-06  -0.119700E+02
  1597   0.377301E+03   0.224814E+02   0.267816E-06  -0.124666E+02
  1598   0.376292E+03   0.224669E+02   0.267269E-06  -0.129617E+02
  1599   0.375321E+03   0.224500E+02   0.266724E-06  -0.134553E+02
  1600   0.374394E+03   0.224307E+02   0.266183E-06  -0.139470E+02
  1601   0.373504E+03   0.224083E+02   0.265644E-06  -0.144365E+02
  1602   0.372644E+03   0.223821E+02   0.265109E-06  -0.149237E+02
  1603   0.371842E+03   0.223536E+02   0.264577E-06  -0.154087E+02
  1604   0.371068E+03   0.223220E+02   0.264048E-06  -0.158914E+02
  1605   0.370339E+03   0.222881E+02   0.263522E-06  -0.163706E+02
  1606   0.369645E+03   0.222512E+02   0.262999E-06  -0.168477E+02
  1607   0.368986E+03   0.222121E+02   0.262478E-06  -0.173219E+02
  1608   0.368363E+03   0.221707E+02   0.261960E-06  -0.177919E+02
  1609   0.367789E+03   0.221248E+02   0.261446E-06  -0.182591E+02
  1610   0.367251E+03   0.220768E+02   0.260933E-06  -0.187228E+02
  1611   0.366740E+03   0.220266E+02   0.260424E-06  -0.191823E+02
  1612   0.366278E+03   0.219728E+02   0.259917E-06  -0.196385E+02
  1613   0.365835E+03   0.219168E+02   0.259412E-06  -0.200906E+02
  1614   0.365441E+03   0.218586E+02   0.258910E-06  -0.205387E+02
  1615   0.365081E+03   0.217977E+02   0.258411E-06  -0.209819E+02
  1616   0.364748E+03   0.217339E+02   0.257913E-06  -0.214205E+02
  1617   0.364454E+03   0.216680E+02   0.257418E-06  -0.218544E+02
  1618   0.364194E+03   0.215993E+02   0.256926E-06  -0.222837E+02
  1619   0.363952E+03   0.215279E+02   0.256435E-06  -0.227083E+02
  1620   0.363765E+03   0.214544E+02   0.255947E-06  -0.231277E+02
  1621   0.363603E+03   0.213775E+02   0.255461E-06  -0.235418E+02
  1622   0.363473E+03   0.212993E+02   0.254977E-06  -0.239507E+02
  1623   0.363368E+03   0.212184E+02   0.254495E-06  -0.243544E+02
  1624   0.363302E+03   0.211355E+02   0.254015E-06  -0.247514E+02
  1625   0.363267E+03   0.210493E+02   0.253536E-06  -0.251434E+02
  1626   0.363257E+03   0.209619E+02   0.253060E-06  -0.255295E+02
  1627   0.363270E+03   0.208711E+02   0.252585E-06  -0.259092E+02
  1628   0.363314E+03   0.207792E+02   0.252112E-06  -0.262831E+02
  1629   0.363389E+03   0.206846E+02   0.251641E-06  -0.266498E+02
  1630   0.363494E+03   0.205883E+02   0.251172E-06  -0.270109E+02
  1631   0.363607E+03   0.204894E+02   0.250704E-06  -0.273648E+02
  1632   0.363765E+03   0.203879E+02   0.250237E-06  -0.277125E+02
  1633   0.363945E+03   0.202854E+02   0.249772E-06  -0.280531E+02
  1634   0.364162E+03   0.201804E+02   0.249309E-06  -0.283868E+02
  1635   0.364387E+03   0.200744E+02   0.248846E-06  -0.287135E+02
  1636   0.364640E+03   0.199645E+02   0.248385E-06  -0.290325E+02
  1637   0.364915E+03   0.198543E+02   0.247926E-06  -0.293455E+02
  1638   0.365204E+03   0.197424E+02   0.247467E-06  -0.296501E+02
  1639   0.365529E+03   0.196281E+02   0.247010E-06  -0.299472E+02
  1640   0.365867E+03   0.195122E+02   0.246554E-06  -0.302375E+02
  1641   0.366218E+03   0.193946E+02   0.246099E-06  -0.305197E+02
  1642   0.366598E+03   0.192754E+02   0.245645E-06  -0.307929E+02
  1643   0.366989E+03   0.191561E+02   0.245192E-06  -0.310595E+02
  1644   0.367394E+03   0.190329E+02   0.244739E-06  -0.313195E+02
  1645   0.367818E+03   0.189090E+02   0.244288E-06  -0.315700E+02
  1646   0.368254E+03   0.187842E+02   0.243837E-06  -0.318125E+02
  1647   0.368717E+03   0.186580E+02   0.243387E-06  -0.320456E+02
  1648   0.369191E+03   0.185302E+02   0.242938E-06  -0.322722E+02
  1649   0.369677E+03   0.184016E+02   0.242490E-06  -0.324902E+02
  1650   0.370175E+03   0.182709E+02   0.242042E-06  -0.326988E+02
  1651   0.370683E+03   0.181401E+02   0.241594E-06  -0.329004E+02
  1652   0.371209E+03   0.180065E+02   0.241147E-06  -0.330921E+02
  1653   0.371739E+03   0.178729E+02   0.240701E-06  -0.332745E+02
  1654   0.372281E+03   0.177393E+02   0.240255E-06  -0.334509E+02
  1655   0.372840E+03   0.176042E+02   0.239809E-06  -0.336160E+02
  1656   0.373404E+03   0.174677E+02   0.239364E-06  -0.337736E+02
  1657   0.373964E+03   0.173305E+02   0.238920E-06  -0.339223E+02
  1658   0.374550E+03   0.171919E+02   0.238476E-06  -0.340630E+02
  1659   0.375139E+03   0.170526E+02   0.238032E-06  -0.341941E+02
  1660   0.375725E+03   0.169133E+02   0.237589E-06  -0.343165E+02
  1661   0.376330E+03   0.167726E+02   0.237146E-06  -0.344310E+02
  1662   0.376932E+03   0.166320E+02   0.236704E-06  -0.345370E+02
  1663   0.377544E+03   0.164907E+02   0.236262E-06  -0.346330E+02
  1664   0.378153E+03   0.163479E+02   0.235820E-06  -0.347205E+02
  1665   0.378774E+03   0.162052E+02   0.235379E-06  -0.347997E+02
  1666   0.379399E+03   0.160618E+02   0.234938E-06  -0.348713E+02
  1667   0.380020E+03   0.159185E+02   0.234497E-06  -0.349325E+02
  1668   0.380653E+03   0.157745E+02   0.234057E-06  -0.349862E+02
  1669   0.381282E+03   0.156306E+02   0.233617E-06  -0.350303E+02
  1670   0.381909E+03   0.154861E+02   0.233178E-06  -0.350656E+02
  1671   0.382547E+03   0.153408E+02   0.232738E-06  -0.350937E+02
  1672   0.383181E+03   0.151956E+02   0.232299E-06  -0.351125E+02
  1673   0.383805E+03   0.150498E+02   0.231861E-06  -0.351226E+02
  1674   0.384441E+03   0.149056E+02   0.231422E-06  -0.351242E+02
  1675   0.385059E+03   0.147599E+02   0.230984E-06  -0.351173E+02
  1676   0.385689E+03   0.146136E+02   0.230546E-06  -0.351021E+02
  1677   0.386315E+03   0.144688E+02   0.230108E-06  -0.350785E+02
  1678   0.386924E+03   0.143227E+02   0.229671E-06  -0.350467E+02
  1679   0.387537E+03   0.141781E+02   0.229234E-06  -0.350067E+02
  1680   0.388148E+03   0.140329E+02   0.228797E-06  -0.349578E+02
  1681   0.388755E+03   0.138871E+02   0.228360E-06  -0.349008E+02
  1682   0.389345E+03   0.137428E+02   0.227923E-06  -0.348374E+02
  1683   0.389939E+03   0.135994E+02   0.227486E-06  -0.347645E+02
  1684   0.390523E+03   0.134554E+02   0.227050E-06  -0.346845E+02
  1685   0.391104E+03   0.133122E+02   0.226614E-06  -0.345967E+02
  1686   0.391676E+03   0.131698E+02   0.226178E-06  -0.344997E+02
  1687   0.392229E+03   0.130269E+02   0.225742E-06  -0.343958E+02
  1688   0.392787E+03   0.128855E+02   0.225306E-06  -0.342850E+02
  1689   0.393321E+03   0.127450E+02   0.224870E-06  -0.341651E+02
  1690   0.393844E+03   0.126046E+02   0.224435E-06  -0.340386E+02
  1691   0.394365E+03   0.124658E+02   0.223999E-06  -0.339054E+02
  1692   0.394876E+03   0.123264E+02   0.223563E-06  -0.337641E+02
  1693   0.395369E+03   0.121886E+02   0.223128E-06  -0.336156E+02
  1694   0.395845E+03   0.120524E+02   0.222693E-06  -0.334613E+02
  1695   0.396319E+03   0.119156E+02   0.222257E-06  -0.332984E+02
  1696   0.396775E+03   0.117812E+02   0.221822E-06  -0.331299E+02
  1697   0.397207E+03   0.116469E+02   0.221386E-06  -0.329544E+02
  1698   0.397636E+03   0.115142E+02   0.220951E-06  -0.327727E+02
  1699   0.398048E+03   0.113824E+02   0.220516E-06  -0.325834E+02
  1700   0.398443E+03   0.112508E+02   0.220080E-06  -0.323887E+02
  1701   0.398814E+03   0.111223E+02   0.219645E-06  -0.321873E+02
  1702   0.399183E+03   0.109939E+02   0.219209E-06  -0.319800E+02
  1703   0.399527E+03   0.108678E+02   0.218774E-06  -0.317674E+02
  1704   0.399855E+03   0.107419E+02   0.218339E-06  -0.315482E+02
